listing_id,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0038__G_WOMEN,Armani,Jacket,Women,user_selected,0,Leather,S,Used,3,11,4,1,needs_reapproval_or_removal,0,45459,4150,Tier 5,22.0588,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,L0038,explicit_women_allowed,0,allowed_gender_selection
L0038__G_MEN,Armani,Jacket,Men,user_selected,0,Leather,S,Used,3,11,4,1,needs_reapproval_or_removal,0,45459,4150,Tier 5,22.0588,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,L0038,explicit_men_allowed,0,allowed_gender_selection
L0039,W for Woman,Saree,Women,category_derived,0,Silk,M,New,1,2,1,0,active_current_cycle,0,2499,330,Tier 2,65.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0039,base,0,allowed_gender_selection
L0039__G_MEN,W for Woman,Saree,Men,user_selected,1,Silk,M,New,1,2,1,0,active_current_cycle,0,2499,330,Tier 2,65.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0039,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0040,Biba,Dress,Women,category_derived,0,Silk,M,Like New,2,6,2,0,active_current_cycle,0,5500,825,Tier 4,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0040,base,0,allowed_gender_selection
L0040__G_MEN,Biba,Dress,Men,user_selected,1,Silk,M,Like New,2,6,2,0,active_current_cycle,0,5500,825,Tier 4,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0040,explicit_men_conflict,1,gender_category_conflict_review
L0041,Global Desi,Ethnic Wear,Unisex,category_derived,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,3999,600,Tier 3,71.4286,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0041,base,0,allowed_gender_selection
L0041__G_WOMEN,Global Desi,Ethnic Wear,Women,user_selected,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,3999,600,Tier 3,71.4286,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0041,explicit_women_allowed,0,allowed_gender_selection
L0041__G_MEN,Global Desi,Ethnic Wear,Men,user_selected,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,3999,600,Tier 3,71.4286,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0041,explicit_men_allowed,0,allowed_gender_selection
L0042,Soch,Ethnic Wear,Unisex,category_derived,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,205,Tier 2,105.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0042,base,0,allowed_gender_selection
L0042__G_WOMEN,Soch,Ethnic Wear,Women,user_selected,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,205,Tier 2,105.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0042,explicit_women_allowed,0,allowed_gender_selection
L0042__G_MEN,Soch,Ethnic Wear,Men,user_selected,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,205,Tier 2,105.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0042,explicit_men_allowed,0,allowed_gender_selection
L0043,Manish Malhotra,Ethnic Wear,Unisex,category_derived,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,79999,8700,Tier 5,20.8333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,L0043,base,0,allowed_gender_selection
L0043__G_WOMEN,Manish Malhotra,Ethnic Wear,Women,user_selected,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,79999,8700,Tier 5,20.8333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,L0043,explicit_women_allowed,0,allowed_gender_selection
L0043__G_MEN,Manish Malhotra,Ethnic Wear,Men,user_selected,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,79999,8700,Tier 5,20.8333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,L0043,explicit_men_allowed,0,allowed_gender_selection
L0044,Aurelia,Kurta,Unisex,category_derived,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,999,100,Tier 1,233.3333,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0044,base,0,allowed_gender_selection
L0044__G_WOMEN,Aurelia,Kurta,Women,user_selected,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,999,100,Tier 1,233.3333,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0044,explicit_women_allowed,0,allowed_gender_selection
L0044__G_MEN,Aurelia,Kurta,Men,user_selected,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,999,100,Tier 1,233.3333,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0044,explicit_men_allowed,0,allowed_gender_selection
L0045,Tommy Hilfiger,Shirt,Unisex,category_derived,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,5999,735,Tier 4,33.6364,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0045,base,0,allowed_gender_selection
L0045__G_WOMEN,Tommy Hilfiger,Shirt,Women,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,5999,735,Tier 4,33.6364,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0045,explicit_women_allowed,0,allowed_gender_selection
L0045__G_MEN,Tommy Hilfiger,Shirt,Men,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,5999,735,Tier 4,33.6364,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0045,explicit_men_allowed,0,allowed_gender_selection
L0046,Calvin Klein,Jacket,Unisex,category_derived,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,7999,760,Tier 4,52.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0046,base,0,allowed_gender_selection
L0046__G_WOMEN,Calvin Klein,Jacket,Women,user_selected,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,7999,760,Tier 4,52.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0046,explicit_women_allowed,0,allowed_gender_selection
L0046__G_MEN,Calvin Klein,Jacket,Men,user_selected,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,7999,760,Tier 4,52.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0046,explicit_men_allowed,0,allowed_gender_selection
L0047,Red Tape,Shirt,Unisex,category_derived,0,Linen,S,New,1,3,1,0,active_current_cycle,0,899,110,Tier 1,83.3333,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0047,base,0,allowed_gender_selection
L0047__G_WOMEN,Red Tape,Shirt,Women,user_selected,0,Linen,S,New,1,3,1,0,active_current_cycle,0,899,110,Tier 1,83.3333,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0047,explicit_women_allowed,0,allowed_gender_selection
L0047__G_MEN,Red Tape,Shirt,Men,user_selected,0,Linen,S,New,1,3,1,0,active_current_cycle,0,899,110,Tier 1,83.3333,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0047,explicit_men_allowed,0,allowed_gender_selection
L0048,Puma,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,2999,260,Tier 3,85.7143,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0048,base,0,allowed_gender_selection
L0048__G_WOMEN,Puma,Activewear,Women,user_selected,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,2999,260,Tier 3,85.7143,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0048,explicit_women_allowed,0,allowed_gender_selection
L0048__G_MEN,Puma,Activewear,Men,user_selected,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,2999,260,Tier 3,85.7143,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0048,explicit_men_allowed,0,allowed_gender_selection
L0049,Label Ritu Kumar,Ethnic Wear,Unisex,category_derived,0,Silk,S,New,1,3,1,0,active_current_cycle,0,14500,2175,Tier 4,20.8333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0049,base,0,allowed_gender_selection
L0049__G_WOMEN,Label Ritu Kumar,Ethnic Wear,Women,user_selected,0,Silk,S,New,1,3,1,0,active_current_cycle,0,14500,2175,Tier 4,20.8333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0049,explicit_women_allowed,0,allowed_gender_selection
L0049__G_MEN,Label Ritu Kumar,Ethnic Wear,Men,user_selected,0,Silk,S,New,1,3,1,0,active_current_cycle,0,14500,2175,Tier 4,20.8333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0049,explicit_men_allowed,0,allowed_gender_selection
L0050,Fabindia,Kurta,Unisex,category_derived,0,Cotton,XL,Used,3,10,4,1,needs_reapproval_or_removal,0,2799,280,Tier 3,100.0,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45,L0050,base,0,allowed_gender_selection
L0050__G_WOMEN,Fabindia,Kurta,Women,user_selected,0,Cotton,XL,Used,3,10,4,1,needs_reapproval_or_removal,0,2799,280,Tier 3,100.0,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45,L0050,explicit_women_allowed,0,allowed_gender_selection
L0050__G_MEN,Fabindia,Kurta,Men,user_selected,0,Cotton,XL,Used,3,10,4,1,needs_reapproval_or_removal,0,2799,280,Tier 3,100.0,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45,L0050,explicit_men_allowed,0,allowed_gender_selection
L0051,Prada,Dress,Women,category_derived,0,Silk,L,Like New,2,6,2,0,active_current_cycle,0,85999,10600,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0051,base,0,allowed_gender_selection
L0051__G_MEN,Prada,Dress,Men,user_selected,1,Silk,L,Like New,2,6,2,0,active_current_cycle,0,85999,10600,Tier 5,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0051,explicit_men_conflict,1,gender_category_conflict_review
L0052,Nalli,Saree,Women,category_derived,0,Silk,L,Like New,2,3,1,0,active_current_cycle,0,6999,965,Tier 4,20.625,8,0,20,28,72,Review,1,Review,1,Condition penalty -8; Price deviation penalty -20,L0052,base,0,allowed_gender_selection
L0052__G_MEN,Nalli,Saree,Men,user_selected,1,Silk,L,Like New,2,3,1,0,active_current_cycle,0,6999,965,Tier 4,20.625,8,0,20,28,72,Review,1,Review,1,Condition penalty -8; Price deviation penalty -20,L0052,explicit_men_conflict,1,gender_category_conflict_review
L0053,Zudio,Top,Women,category_derived,0,Cotton,S,New,1,2,1,0,active_current_cycle,0,499,75,Tier 1,150.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0053,base,0,allowed_gender_selection
L0053__G_MEN,Zudio,Top,Men,user_selected,1,Cotton,S,New,1,2,1,0,active_current_cycle,0,499,75,Tier 1,150.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0053,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0054,Adidas,Activewear,Unisex,category_derived,0,Polyester,S,Like New,2,5,2,0,active_current_cycle,0,3499,425,Tier 3,70.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0054,base,0,allowed_gender_selection
L0054__G_WOMEN,Adidas,Activewear,Women,user_selected,0,Polyester,S,Like New,2,5,2,0,active_current_cycle,0,3499,425,Tier 3,70.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0054,explicit_women_allowed,0,allowed_gender_selection
L0054__G_MEN,Adidas,Activewear,Men,user_selected,0,Polyester,S,Like New,2,5,2,0,active_current_cycle,0,3499,425,Tier 3,70.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0054,explicit_men_allowed,0,allowed_gender_selection
L0055,Libas,Kurta,Unisex,category_derived,0,Silk,S,New,1,2,1,0,active_current_cycle,0,1999,300,Tier 2,100.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0055,base,0,allowed_gender_selection
L0055__G_WOMEN,Libas,Kurta,Women,user_selected,0,Silk,S,New,1,2,1,0,active_current_cycle,0,1999,300,Tier 2,100.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0055,explicit_women_allowed,0,allowed_gender_selection
L0055__G_MEN,Libas,Kurta,Men,user_selected,0,Silk,S,New,1,2,1,0,active_current_cycle,0,1999,300,Tier 2,100.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0055,explicit_men_allowed,0,allowed_gender_selection
L0056,Bewakoof,Top,Women,category_derived,0,Polyester,S,Used,3,6,2,0,active_current_cycle,0,499,45,Tier 1,125.0,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,L0056,base,0,allowed_gender_selection
L0056__G_MEN,Bewakoof,Top,Men,user_selected,1,Polyester,S,Used,3,6,2,0,active_current_cycle,0,499,45,Tier 1,125.0,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,L0056,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0057,Moda Rapido,Dress,Women,category_derived,0,Denim,S,New,1,1,1,0,active_current_cycle,0,899,115,Tier 1,91.6667,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0057,base,0,allowed_gender_selection
L0057__G_MEN,Moda Rapido,Dress,Men,user_selected,1,Denim,S,New,1,1,1,0,active_current_cycle,0,899,115,Tier 1,91.6667,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0057,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0058,Roadster,Shirt,Unisex,category_derived,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,135,Tier 1,92.8571,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0058,base,0,allowed_gender_selection
L0058__G_WOMEN,Roadster,Shirt,Women,user_selected,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,135,Tier 1,92.8571,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0058,explicit_women_allowed,0,allowed_gender_selection
L0058__G_MEN,Roadster,Shirt,Men,user_selected,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,135,Tier 1,92.8571,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0058,explicit_men_allowed,0,allowed_gender_selection
L0059,Levi's,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0059,base,0,allowed_gender_selection
L0059__G_WOMEN,Levi's,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0059,explicit_women_allowed,0,allowed_gender_selection
L0059__G_MEN,Levi's,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,L0059,explicit_men_allowed,0,allowed_gender_selection
L0060,FBB,Ethnic Wear,Unisex,category_derived,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,90,Tier 1,125.0,0,4,45,49,51,Reject,2,Reject,2,Age penalty -4; Price deviation penalty -45,L0060,base,0,allowed_gender_selection
L0060__G_WOMEN,FBB,Ethnic Wear,Women,user_selected,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,90,Tier 1,125.0,0,4,45,49,51,Reject,2,Reject,2,Age penalty -4; Price deviation penalty -45,L0060,explicit_women_allowed,0,allowed_gender_selection
L0060__G_MEN,FBB,Ethnic Wear,Men,user_selected,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,90,Tier 1,125.0,0,4,45,49,51,Reject,2,Reject,2,Age penalty -4; Price deviation penalty -45,L0060,explicit_men_allowed,0,allowed_gender_selection
L0061,Gucci,Jacket,Unisex,category_derived,0,Leather,M,Like New,2,6,2,0,active_current_cycle,0,120000,13300,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0061,base,0,allowed_gender_selection
L0061__G_WOMEN,Gucci,Jacket,Women,user_selected,0,Leather,M,Like New,2,6,2,0,active_current_cycle,0,120000,13300,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0061,explicit_women_allowed,0,allowed_gender_selection
L0061__G_MEN,Gucci,Jacket,Men,user_selected,0,Leather,M,Like New,2,6,2,0,active_current_cycle,0,120000,13300,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0061,explicit_men_allowed,0,allowed_gender_selection
L0062,HRX,Activewear,Unisex,category_derived,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,2299,345,Tier 2,130.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0062,base,0,allowed_gender_selection
L0062__G_WOMEN,HRX,Activewear,Women,user_selected,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,2299,345,Tier 2,130.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0062,explicit_women_allowed,0,allowed_gender_selection
L0062__G_MEN,HRX,Activewear,Men,user_selected,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,2299,345,Tier 2,130.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,L0062,explicit_men_allowed,0,allowed_gender_selection
L0063,Skechers,Activewear,Unisex,category_derived,0,Polyester,M,Like New,2,4,2,0,active_current_cycle,0,4999,610,Tier 3,74.2857,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0063,base,0,allowed_gender_selection
L0063__G_WOMEN,Skechers,Activewear,Women,user_selected,0,Polyester,M,Like New,2,4,2,0,active_current_cycle,0,4999,610,Tier 3,74.2857,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0063,explicit_women_allowed,0,allowed_gender_selection
L0063__G_MEN,Skechers,Activewear,Men,user_selected,0,Polyester,M,Like New,2,4,2,0,active_current_cycle,0,4999,610,Tier 3,74.2857,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0063,explicit_men_allowed,0,allowed_gender_selection
L0064,Versace,Dress,Women,category_derived,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,110000,13400,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0064,base,0,allowed_gender_selection
L0064__G_MEN,Versace,Dress,Men,user_selected,1,Silk,M,Like New,2,5,2,0,active_current_cycle,0,110000,13400,Tier 5,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0064,explicit_men_conflict,1,gender_category_conflict_review
L0065,Mufti,Shirt,Unisex,category_derived,0,Linen,M,Like New,2,4,2,0,active_current_cycle,0,2899,435,Tier 3,117.5,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0065,base,0,allowed_gender_selection
L0065__G_WOMEN,Mufti,Shirt,Women,user_selected,0,Linen,M,Like New,2,4,2,0,active_current_cycle,0,2899,435,Tier 3,117.5,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0065,explicit_women_allowed,0,allowed_gender_selection
L0065__G_MEN,Mufti,Shirt,Men,user_selected,0,Linen,M,Like New,2,4,2,0,active_current_cycle,0,2899,435,Tier 3,117.5,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,L0065,explicit_men_allowed,0,allowed_gender_selection
L0066,Reebok,Activewear,Unisex,category_derived,0,Polyester,S,Used,3,3,1,0,active_current_cycle,0,2799,285,Tier 3,67.6471,18,0,45,63,37,Reject,2,Reject,2,Condition penalty -18; Price deviation penalty -45,L0066,base,0,allowed_gender_selection
L0066__G_WOMEN,Reebok,Activewear,Women,user_selected,0,Polyester,S,Used,3,3,1,0,active_current_cycle,0,2799,285,Tier 3,67.6471,18,0,45,63,37,Reject,2,Reject,2,Condition penalty -18; Price deviation penalty -45,L0066,explicit_women_allowed,0,allowed_gender_selection
L0066__G_MEN,Reebok,Activewear,Men,user_selected,0,Polyester,S,Used,3,3,1,0,active_current_cycle,0,2799,285,Tier 3,67.6471,18,0,45,63,37,Reject,2,Reject,2,Condition penalty -18; Price deviation penalty -45,L0066,explicit_men_allowed,0,allowed_gender_selection
L0067,Anouk,Saree,Women,category_derived,0,Cotton,S,Used,3,7,3,0,active_current_cycle,0,1899,155,Tier 2,93.75,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0067,base,0,allowed_gender_selection
L0067__G_MEN,Anouk,Saree,Men,user_selected,1,Cotton,S,Used,3,7,3,0,active_current_cycle,0,1899,155,Tier 2,93.75,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,L0067,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0068,Masaba,Dress,Women,category_derived,0,Silk,M,Like New,2,4,2,0,active_current_cycle,0,12000,1800,Tier 4,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0068,base,0,allowed_gender_selection
