listing_id,source_listing_id,data_source,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,split_set,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0036__G_MEN,L0036,manual,Jaypore,Saree,Men,user_selected,1,Silk,M,Like New,2,6,2,0,active_current_cycle,0,8999,1150,Tier 4,21.0526,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,test,L0036,explicit_men_conflict,1,gender_category_conflict_review
L0037,L0037,manual,Louis Vuitton,Shirt,Unisex,category_derived,0,Linen,XS,Like New,2,5,2,0,active_current_cycle,0,70499,8550,Tier 5,4.2683,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,test,L0037,base,0,allowed_gender_selection
L0037__G_MEN,L0037,manual,Louis Vuitton,Shirt,Men,user_selected,0,Linen,XS,Like New,2,5,2,0,active_current_cycle,0,70499,8550,Tier 5,4.2683,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,test,L0037,explicit_men_allowed,0,allowed_gender_selection
L0037__G_WOMEN,L0037,manual,Louis Vuitton,Shirt,Women,user_selected,0,Linen,XS,Like New,2,5,2,0,active_current_cycle,0,70499,8550,Tier 5,4.2683,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,test,L0037,explicit_women_allowed,0,allowed_gender_selection
L0038,L0038,manual,Armani,Jacket,Unisex,category_derived,0,Leather,S,Used,3,11,4,1,needs_reapproval_or_removal,0,45459,4150,Tier 5,22.0588,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,train,L0038,base,0,allowed_gender_selection
L0038__G_MEN,L0038,manual,Armani,Jacket,Men,user_selected,0,Leather,S,Used,3,11,4,1,needs_reapproval_or_removal,0,45459,4150,Tier 5,22.0588,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,train,L0038,explicit_men_allowed,0,allowed_gender_selection
L0038__G_WOMEN,L0038,manual,Armani,Jacket,Women,user_selected,0,Leather,S,Used,3,11,4,1,needs_reapproval_or_removal,0,45459,4150,Tier 5,22.0588,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,train,L0038,explicit_women_allowed,0,allowed_gender_selection
L0039,L0039,manual,W for Woman,Saree,Women,category_derived,0,Silk,M,New,1,2,1,0,active_current_cycle,0,2499,330,Tier 2,65.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,test,L0039,base,0,allowed_gender_selection
L0039__G_MEN,L0039,manual,W for Woman,Saree,Men,user_selected,1,Silk,M,New,1,2,1,0,active_current_cycle,0,2499,330,Tier 2,65.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,test,L0039,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0040,L0040,manual,Biba,Dress,Women,category_derived,0,Silk,M,Like New,2,6,2,0,active_current_cycle,0,5500,825,Tier 4,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,val,L0040,base,0,allowed_gender_selection
L0040__G_MEN,L0040,manual,Biba,Dress,Men,user_selected,1,Silk,M,Like New,2,6,2,0,active_current_cycle,0,5500,825,Tier 4,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,val,L0040,explicit_men_conflict,1,gender_category_conflict_review
L0041,L0041,manual,Global Desi,Ethnic Wear,Unisex,category_derived,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,3999,600,Tier 3,71.4286,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0041,base,0,allowed_gender_selection
L0041__G_MEN,L0041,manual,Global Desi,Ethnic Wear,Men,user_selected,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,3999,600,Tier 3,71.4286,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0041,explicit_men_allowed,0,allowed_gender_selection
L0041__G_WOMEN,L0041,manual,Global Desi,Ethnic Wear,Women,user_selected,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,3999,600,Tier 3,71.4286,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0041,explicit_women_allowed,0,allowed_gender_selection
L0042,L0042,manual,Soch,Ethnic Wear,Unisex,category_derived,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,205,Tier 2,105.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,val,L0042,base,0,allowed_gender_selection
L0042__G_MEN,L0042,manual,Soch,Ethnic Wear,Men,user_selected,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,205,Tier 2,105.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,val,L0042,explicit_men_allowed,0,allowed_gender_selection
L0042__G_WOMEN,L0042,manual,Soch,Ethnic Wear,Women,user_selected,0,Silk,S,Like New,2,4,2,0,active_current_cycle,0,1499,205,Tier 2,105.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,val,L0042,explicit_women_allowed,0,allowed_gender_selection
L0043,L0043,manual,Manish Malhotra,Ethnic Wear,Unisex,category_derived,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,79999,8700,Tier 5,20.8333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,train,L0043,base,0,allowed_gender_selection
L0043__G_MEN,L0043,manual,Manish Malhotra,Ethnic Wear,Men,user_selected,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,79999,8700,Tier 5,20.8333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,train,L0043,explicit_men_allowed,0,allowed_gender_selection
L0043__G_WOMEN,L0043,manual,Manish Malhotra,Ethnic Wear,Women,user_selected,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,79999,8700,Tier 5,20.8333,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,train,L0043,explicit_women_allowed,0,allowed_gender_selection
L0044,L0044,manual,Aurelia,Kurta,Unisex,category_derived,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,999,100,Tier 1,233.3333,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,test,L0044,base,0,allowed_gender_selection
L0044__G_MEN,L0044,manual,Aurelia,Kurta,Men,user_selected,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,999,100,Tier 1,233.3333,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,test,L0044,explicit_men_allowed,0,allowed_gender_selection
L0044__G_WOMEN,L0044,manual,Aurelia,Kurta,Women,user_selected,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,999,100,Tier 1,233.3333,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,test,L0044,explicit_women_allowed,0,allowed_gender_selection
L0045,L0045,manual,Tommy Hilfiger,Shirt,Unisex,category_derived,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,5999,735,Tier 4,33.6364,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,train,L0045,base,0,allowed_gender_selection
L0045__G_MEN,L0045,manual,Tommy Hilfiger,Shirt,Men,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,5999,735,Tier 4,33.6364,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,train,L0045,explicit_men_allowed,0,allowed_gender_selection
L0045__G_WOMEN,L0045,manual,Tommy Hilfiger,Shirt,Women,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,5999,735,Tier 4,33.6364,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,train,L0045,explicit_women_allowed,0,allowed_gender_selection
L0046,L0046,manual,Calvin Klein,Jacket,Unisex,category_derived,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,7999,760,Tier 4,52.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0046,base,0,allowed_gender_selection
L0046__G_MEN,L0046,manual,Calvin Klein,Jacket,Men,user_selected,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,7999,760,Tier 4,52.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0046,explicit_men_allowed,0,allowed_gender_selection
L0046__G_WOMEN,L0046,manual,Calvin Klein,Jacket,Women,user_selected,0,Denim,M,Used,3,9,3,0,active_current_cycle,0,7999,760,Tier 4,52.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0046,explicit_women_allowed,0,allowed_gender_selection
L0047,L0047,manual,Red Tape,Shirt,Unisex,category_derived,0,Linen,S,New,1,3,1,0,active_current_cycle,0,899,110,Tier 1,83.3333,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0047,base,0,allowed_gender_selection
L0047__G_MEN,L0047,manual,Red Tape,Shirt,Men,user_selected,0,Linen,S,New,1,3,1,0,active_current_cycle,0,899,110,Tier 1,83.3333,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0047,explicit_men_allowed,0,allowed_gender_selection
L0047__G_WOMEN,L0047,manual,Red Tape,Shirt,Women,user_selected,0,Linen,S,New,1,3,1,0,active_current_cycle,0,899,110,Tier 1,83.3333,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0047,explicit_women_allowed,0,allowed_gender_selection
L0048,L0048,manual,Puma,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,2999,260,Tier 3,85.7143,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0048,base,0,allowed_gender_selection
L0048__G_MEN,L0048,manual,Puma,Activewear,Men,user_selected,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,2999,260,Tier 3,85.7143,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0048,explicit_men_allowed,0,allowed_gender_selection
L0048__G_WOMEN,L0048,manual,Puma,Activewear,Women,user_selected,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,2999,260,Tier 3,85.7143,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0048,explicit_women_allowed,0,allowed_gender_selection
L0049,L0049,manual,Label Ritu Kumar,Ethnic Wear,Unisex,category_derived,0,Silk,S,New,1,3,1,0,active_current_cycle,0,14500,2175,Tier 4,20.8333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,test,L0049,base,0,allowed_gender_selection
L0049__G_MEN,L0049,manual,Label Ritu Kumar,Ethnic Wear,Men,user_selected,0,Silk,S,New,1,3,1,0,active_current_cycle,0,14500,2175,Tier 4,20.8333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,test,L0049,explicit_men_allowed,0,allowed_gender_selection
L0049__G_WOMEN,L0049,manual,Label Ritu Kumar,Ethnic Wear,Women,user_selected,0,Silk,S,New,1,3,1,0,active_current_cycle,0,14500,2175,Tier 4,20.8333,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,test,L0049,explicit_women_allowed,0,allowed_gender_selection
L0050,L0050,manual,Fabindia,Kurta,Unisex,category_derived,0,Cotton,XL,Used,3,10,4,1,needs_reapproval_or_removal,0,2799,280,Tier 3,100.0,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45,train,L0050,base,0,allowed_gender_selection
L0050__G_MEN,L0050,manual,Fabindia,Kurta,Men,user_selected,0,Cotton,XL,Used,3,10,4,1,needs_reapproval_or_removal,0,2799,280,Tier 3,100.0,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45,train,L0050,explicit_men_allowed,0,allowed_gender_selection
L0050__G_WOMEN,L0050,manual,Fabindia,Kurta,Women,user_selected,0,Cotton,XL,Used,3,10,4,1,needs_reapproval_or_removal,0,2799,280,Tier 3,100.0,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45,train,L0050,explicit_women_allowed,0,allowed_gender_selection
L0051,L0051,manual,Prada,Dress,Women,category_derived,0,Silk,L,Like New,2,6,2,0,active_current_cycle,0,85999,10600,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0051,base,0,allowed_gender_selection
L0051__G_MEN,L0051,manual,Prada,Dress,Men,user_selected,1,Silk,L,Like New,2,6,2,0,active_current_cycle,0,85999,10600,Tier 5,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,train,L0051,explicit_men_conflict,1,gender_category_conflict_review
L0052,L0052,manual,Nalli,Saree,Women,category_derived,0,Silk,L,Like New,2,3,1,0,active_current_cycle,0,6999,965,Tier 4,20.625,8,0,20,28,72,Review,1,Review,1,Condition penalty -8; Price deviation penalty -20,train,L0052,base,0,allowed_gender_selection
L0052__G_MEN,L0052,manual,Nalli,Saree,Men,user_selected,1,Silk,L,Like New,2,3,1,0,active_current_cycle,0,6999,965,Tier 4,20.625,8,0,20,28,72,Review,1,Review,1,Condition penalty -8; Price deviation penalty -20,train,L0052,explicit_men_conflict,1,gender_category_conflict_review
L0053,L0053,manual,Zudio,Top,Women,category_derived,0,Cotton,S,New,1,2,1,0,active_current_cycle,0,499,75,Tier 1,150.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0053,base,0,allowed_gender_selection
L0053__G_MEN,L0053,manual,Zudio,Top,Men,user_selected,1,Cotton,S,New,1,2,1,0,active_current_cycle,0,499,75,Tier 1,150.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0053,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0054,L0054,manual,Adidas,Activewear,Unisex,category_derived,0,Polyester,S,Like New,2,5,2,0,active_current_cycle,0,3499,425,Tier 3,70.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0054,base,0,allowed_gender_selection
L0054__G_MEN,L0054,manual,Adidas,Activewear,Men,user_selected,0,Polyester,S,Like New,2,5,2,0,active_current_cycle,0,3499,425,Tier 3,70.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0054,explicit_men_allowed,0,allowed_gender_selection
L0054__G_WOMEN,L0054,manual,Adidas,Activewear,Women,user_selected,0,Polyester,S,Like New,2,5,2,0,active_current_cycle,0,3499,425,Tier 3,70.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0054,explicit_women_allowed,0,allowed_gender_selection
L0055,L0055,manual,Libas,Kurta,Unisex,category_derived,0,Silk,S,New,1,2,1,0,active_current_cycle,0,1999,300,Tier 2,100.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0055,base,0,allowed_gender_selection
L0055__G_MEN,L0055,manual,Libas,Kurta,Men,user_selected,0,Silk,S,New,1,2,1,0,active_current_cycle,0,1999,300,Tier 2,100.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0055,explicit_men_allowed,0,allowed_gender_selection
L0055__G_WOMEN,L0055,manual,Libas,Kurta,Women,user_selected,0,Silk,S,New,1,2,1,0,active_current_cycle,0,1999,300,Tier 2,100.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0055,explicit_women_allowed,0,allowed_gender_selection
L0056,L0056,manual,Bewakoof,Top,Women,category_derived,0,Polyester,S,Used,3,6,2,0,active_current_cycle,0,499,45,Tier 1,125.0,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,test,L0056,base,0,allowed_gender_selection
L0056__G_MEN,L0056,manual,Bewakoof,Top,Men,user_selected,1,Polyester,S,Used,3,6,2,0,active_current_cycle,0,499,45,Tier 1,125.0,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,test,L0056,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0057,L0057,manual,Moda Rapido,Dress,Women,category_derived,0,Denim,S,New,1,1,1,0,active_current_cycle,0,899,115,Tier 1,91.6667,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0057,base,0,allowed_gender_selection
L0057__G_MEN,L0057,manual,Moda Rapido,Dress,Men,user_selected,1,Denim,S,New,1,1,1,0,active_current_cycle,0,899,115,Tier 1,91.6667,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0057,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0058,L0058,manual,Roadster,Shirt,Unisex,category_derived,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,135,Tier 1,92.8571,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0058,base,0,allowed_gender_selection
L0058__G_MEN,L0058,manual,Roadster,Shirt,Men,user_selected,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,135,Tier 1,92.8571,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0058,explicit_men_allowed,0,allowed_gender_selection
L0058__G_WOMEN,L0058,manual,Roadster,Shirt,Women,user_selected,0,Cotton,M,New,1,3,1,0,active_current_cycle,0,1099,135,Tier 1,92.8571,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0058,explicit_women_allowed,0,allowed_gender_selection
L0059,L0059,manual,Levi's,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,train,L0059,base,0,allowed_gender_selection
L0059__G_MEN,L0059,manual,Levi's,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,train,L0059,explicit_men_allowed,0,allowed_gender_selection
L0059__G_WOMEN,L0059,manual,Levi's,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,3999,480,Tier 3,37.1429,0,0,30,30,70,Review,1,Review,1,Price deviation penalty -30,train,L0059,explicit_women_allowed,0,allowed_gender_selection
L0060,L0060,manual,FBB,Ethnic Wear,Unisex,category_derived,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,90,Tier 1,125.0,0,4,45,49,51,Reject,2,Reject,2,Age penalty -4; Price deviation penalty -45,val,L0060,base,0,allowed_gender_selection
L0060__G_MEN,L0060,manual,FBB,Ethnic Wear,Men,user_selected,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,90,Tier 1,125.0,0,4,45,49,51,Reject,2,Reject,2,Age penalty -4; Price deviation penalty -45,val,L0060,explicit_men_allowed,0,allowed_gender_selection
L0060__G_WOMEN,L0060,manual,FBB,Ethnic Wear,Women,user_selected,0,Cotton,L,New,1,4,2,0,active_current_cycle,0,699,90,Tier 1,125.0,0,4,45,49,51,Reject,2,Reject,2,Age penalty -4; Price deviation penalty -45,val,L0060,explicit_women_allowed,0,allowed_gender_selection
L0061,L0061,manual,Gucci,Jacket,Unisex,category_derived,0,Leather,M,Like New,2,6,2,0,active_current_cycle,0,120000,13300,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0061,base,0,allowed_gender_selection
L0061__G_MEN,L0061,manual,Gucci,Jacket,Men,user_selected,0,Leather,M,Like New,2,6,2,0,active_current_cycle,0,120000,13300,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0061,explicit_men_allowed,0,allowed_gender_selection
L0061__G_WOMEN,L0061,manual,Gucci,Jacket,Women,user_selected,0,Leather,M,Like New,2,6,2,0,active_current_cycle,0,120000,13300,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,train,L0061,explicit_women_allowed,0,allowed_gender_selection
L0062,L0062,manual,HRX,Activewear,Unisex,category_derived,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,2299,345,Tier 2,130.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0062,base,0,allowed_gender_selection
L0062__G_MEN,L0062,manual,HRX,Activewear,Men,user_selected,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,2299,345,Tier 2,130.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0062,explicit_men_allowed,0,allowed_gender_selection
L0062__G_WOMEN,L0062,manual,HRX,Activewear,Women,user_selected,0,Polyester,M,New,1,3,1,0,active_current_cycle,0,2299,345,Tier 2,130.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0062,explicit_women_allowed,0,allowed_gender_selection
L0063,L0063,manual,Skechers,Activewear,Unisex,category_derived,0,Polyester,M,Like New,2,4,2,0,active_current_cycle,0,4999,610,Tier 3,74.2857,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0063,base,0,allowed_gender_selection
L0063__G_MEN,L0063,manual,Skechers,Activewear,Men,user_selected,0,Polyester,M,Like New,2,4,2,0,active_current_cycle,0,4999,610,Tier 3,74.2857,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0063,explicit_men_allowed,0,allowed_gender_selection
